label,text
0,LG 전자 온라인 인증 점 ( 주 ) 대명 유
0,공식 인증 점 배너 움직이는 홀로그램과 판매점 명을 확인
0,G LG 전자 온라인 공식 판매점 안내
0,공식 인증 점 검색 Q 확인하기 >
0,LG 전자 알림 톡 서비스 란? 고객님 이 주문하신 제품의 재고 가 확보되면 고객님 께 카카오 톡으로 배송 예정일 을 안내드리는 서비스입니다. ( 카카오 톡을 사용하지 않는 고객 님께는 문자로 안내드립니다. )
0,※ 주문 시 휴대폰 번호 가 안심 번호로 접수되는 경우 알림 톡 서비스 발송 이 불가합니다. ※ 제품이나 지역에 따라 알림 톡 발송 이 안되실 수 있습니다. [ 알림 톡 이용 안내 ]
0,2
0,안심하고 설치 받으세요!
0,3
0,"LG 전자 전문 설치 기사는 코로나 19를 대비하여 항상 마스크를 착용하고 손 세정제를 사용하고 있으며, 그 외 물류 하역장 및 차량 방역 작업 도 수시로 하고 있습니다."
0,배송 상황에 따른 알림 톡 발송 고객님의 제품 배송 상태에 따라 2 회 ~ 3 회 알림 톡
0,발송하여 드립니다. - 제품 이 물류로 이송 예정인 경우 : 알림 톡 발송 ( 해당 LG 물류 명 ) 안내 및 배송 일정 변경 가능 - 제품 이 물류로 도착한 경우 : 알림 톡 발송 ( 해당 물류 연락처 ) 안내 및 배송 일정 변경 가능 - 기사님 이 확정되어 배송 되는 경우 : 알림 톡 발송 ( 배송 기사 연락처 ) 안내 및 방문 예정 시간 안내
0,안심 번호는 설정하지 말아 주세요 - 안심 번호 설정 시 알림 톡 서비스 가 제공되지 않을 수 있으니 안심 번호는 해제해주세요. 배송지 정보 입력란 안심 번호 체크 해제! 휴대 전화 010 - xxxx - xxoox □ 안심 번호 사용 ( 무료 ) ?
0,"저는 알림 톡 을 받지 못 했는데요? - 알림 톡 은 전산으로 자동 발송되고 있으나 배송 지역이나 제품 상황, 배송 방법 ( 택배 등 )에 따라 알림 톡 이 안되실 수도 있습니다. 이런 경우 물류 센터에서 배송 전에 고객님 께 사전 콜을 드려 배송 안내 예정입니다."
0,LG 전자 알림 톡 서비스
0,알림 톡 도착!
0,ILG DIOS 광파 오븐
0,ML32AW1
1,"세상의 모든 요리, 광파 오븐 하나로! LG DIOS 광파 오븐"
0,9 in 1
0,10 DO
0,"본 콘텐츠는 저작권법의 보호를 받는 바, 무단 전재, 복사, 배포 등 을 금합니다."
0,+
0,Why ? LG DIOS 광파 오븐 왜 선택해야 할까요? LG DIOS 광파 오븐 만의 특별한 장점을 추천해드립니다.
1,"인버터로 시간 / 전기료 줄이고 SI 최적의 출력 제어 기술로 전기세는 줄이고 Smart Inverter 최대 1,000W의 강한 출력으로 쾌속 조리하세요."
1,"광파 듀얼 히터로 맛과 영양 살리고 빠른 발열 속도 와 강한 열 집중, 멀티 광파 듀얼 히터로 더 빠르고 균일하게 조리하세요."
1,"9 가지 다양한 기능을 오븐 하나로 끝! 오븐, 그릴, 전자레인지, 발효까지 따로따로 구입하는 불편 없이 광파 오븐으로 다양한 요리하세요."
1,직관적인 디스플레이로 편리하게 보기 쉬운 한글 메뉴 와 팝업 다이얼로 더 쉽고 편리하게 조작하세요.
1,요리 가 달라지는 스마트 인버터
0,LG DIOS 광파 오븐 스마트 인버터 마그네트론 10 년 무상 보증
0,광파 오븐의 핵심 부품인 스마트 인버터 마그네트론 늘 10 년 무상 보증하여 고장 걱정 없이 안심하고 사용하세요.
0,스마트 인버터 10 마그네트론 무상 보증
1,"스마트 인버터 란? 마이크로웨이브를 효과적으로 조절하여 균일 한 조 리 / 해동 은 기본, 에너지를 절약해주는 기술입니다."
1,마그네트론 이란? 열 을 발생시키는 전기 장치로 광파 오븐의 핵심 부 품입니다.
0,on
0,INT
1,인버터 시스템으로 똑똑하게! 더 적은 에너지로 맛있는 조리
0,off
1,일반 전기 오븐 에너지 소모 가 많은 ON / OFF 방식
1,인버터 광파 오븐 에너지 소모 가 적은 인버터 방식
1,"최적의 맞춤 화력 제어 인버터 절전 원리 기존 전기 오븐 은 설정 온도를 맞추고 유지하기 위하여 시스템 On / Off를 반 복하기 때문에 낭비되는 에너지 가 크지 만 인버터 광파 오븐 은 정밀한 출력 제 어가 가능하기 때문에 에너지 손실을 최소화하는 동시에, 더 빠르고 맛있는 요리 가 가능합니다."
1,"기존 진기 오픈 은 실상 온도를 맞추고 시스템 UN / UI 애들 민 복하기 때문에 낭비되는 에너지 가 크지 만 인버터 광파 오븐 은 정밀한 출력 제 어가 가능하기 때문에 에너지 손실을 최소화하는 동시에, 더 빠르고 맛있는 요리 가 가능합니다."
0,약 1.54 배 Saving
0,18:25 11:58
0,닭다리 0.3kg
0,19 % Saving
0,약 1.35 배 Saving
0,541Wh 434h
0,17:30 13:00
0,통감자 0.4kg
0,※ 자동 오븐 메뉴 자사 실험 기준 ( ■ 기존 자사 광파 오븐 / ■ NEW 인버터 광파 오븐 )
1,쾌속 조리 강한 화력과 정밀한 제어력의 스마트 인버터로 조리 시간 이 기존 대비 최대 1.5 배 단축되었습니다.
0,10 % Saving
0,35:00 26:00
0,554Whl 501Wh 통감자 0.4kg
0,통 삼겹살 1.0kg
0,20 % Saving
0,905Wh 1720Wh
1,알뜰 조리 가스레인지 불 조절하듯 이 마이크로웨이브 세기를 요리에 딱 맞게 단계별로 알아서 조절해 주니까 전기료 도 20 % 절감할 수 있어요 ~
1,광파 듀얼 히터로 맛과 영양 살리고
1,"더 강력해진 출력 가장 자연에 가까운 참숯 광파 히터! 빠른 발열 속도 와 강한 열 집중, 멀티 광파 듀얼 히터로 더 빠르고 맛있게"
0,eeeee
0,가전제품 정품 온라인 판매 치 본 판매처의 제품 은 100 % 정품이며 제조사 A / S 센터에서 서비스 받을 수 있습니다.
0,주문 및 배송 안내
0,B 0-0
0,A
0,A / S
0,"ㆍ 주문 시 안심 번호 해제! 안심 번호 사용 시 배송 관련 해피콜, 알림 톡 불가"
0,- · 주문 후 영업일 기준 3 ~ 15 일 소요
0,"( 단, 물류 사정에 따라 변동 가능성 있음 ) - · 무선 청소기, 공기 청정기 등 소형 가전 은 택배로 발송됩니다."
0,배송 이 준비되면 알림 톡 발송되거나 설치 전날 또는 당일 오전에 연락 후 방문 설치합니다.
0,"박스 개봉 또는 설치 후 단순 교환, 반품, 환불 불가합니다. - 설치 전 단순 변심 시 반품 비용 부과됩니다."
0,각 제조사 서비스 센터에 문의 부탁드립니다. LG 1544-7777 삼성 1588-3366
0,QUESTION
0,Q. 사다리차 무료로 가능한가요?
0,"네. 가능합니다. 설치 당일 오전에 기사 님 전화 오시면 요 청하시면 됩니다. 단, 설치 환경에 따라 사용 이 불가능 하거나 특수 사다리 차일 경우 비용 이 발생할 수 있습니다. 설치 기사님 과 상담하시면 됩니다."
0,Q. 폐 가전 수거는 가능한가요?
0,네. 가능합니다. 1 : 1 무상 수거 가능하며 설치 기사 님께 요청하시면 됩니다.
0,Q. 배송 날짜 지정할 수 있나요?
0,"네. 가능합니다. 주문 시 배송 메시지에 기재 부탁드립니다. 단, 물류 사정에 따라 변동 가능성 있으니 참고 부탁드립니다."
0,제3 자에 대한 개인 정보 제공 시의 동의 획득
0,동의 획득 의무 정보 통신 서비스 제공자는 이용자의 개인 정보를 제3 자에게 제공하려면 정보 통신 서비스의 제공에 따른 요금 정산을 위하여 필요한 경우 또는 이 법 또는 다른 법률에 특별한 규정 이 있는 경우를 제외하고 다음의 모든 사항을 그 개인 정 보의 주체인 이용자에게 알리고 동의를 받아야 한다.
0,"보유 사항 변경 시 동의 획득 정보 통신 서비스 제공자는 개인 정보를 제공받는 자, 개인 정보를 제공받는 자 이 개인 정보 이용 목적 제공하는 개인 정보의 항목 개인 정보를 제공받는 자니"
0,른 법률에 특별한 규정 이 있는 경우를 제외하고 다음의 모든 사항을 그 개인 정 보의 주체인 이용자에게 알리고 동의를 받아야 한다.
0,"보유 사항 변경 시 동의 획득 정보 통신 서비스 제공자는 개인 정보를 제공받는 자, 개인 정보를 제공받는 자의 개인 정보 이용 목적, 제공하는 개인 정보의 항목, 개인 정보를 제공받는 자니 개인 정보 보유 및 이용 기간 중 어느 하나 가 변경된 경우, 이를 이용자에게 알리 고 동의를 받아야 한다."
0,개인 정보의 이용 제한 정보 통신 서비스 제공자로부터 이용자의 개인 정보를 제공받는 자는 다른 법 률에 특별한 규정 이 있는 경우 외에는 그 이용자의 동의 없이 개인 정보를 제3 자에게 제공 한 거나 제공받는 목적 외의 용도로 이용해서는 안된다.
0,서비스 제공 거부 금지 정보 통신 서비스 제공자 와 정보 통신 서비스 제공자로부터 이용자의 개인 정 보를 제공받은 자는 개인 정보의 제공에 대한 동의를 받을 때에는 정보 통신망 이용 촉진 및 정보 보호 등에 관한 법률 제22 조에 따른 개인 정보의 수집 / 이용에 대한 동의 와 구분하여 받아야 하고 이에 동의하지 않는다는 이유로 서비스 제 공을 거부해서는 안된다.
0,"위반 시 제재 법인의 대표자 나 법인 또는 개인의 대리인, 사용인 그 밖의 종업원 이 그 법인 또는 개인의 업무에 관해 위의 위반 행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인 도 5천만 원 이하의 벌금에 처 해진다. 다만 법인 또는 개인 이 그 위반 행위를 방지하기 위하여 해당 업무에 관해 상당 한 주의 와 감독을 게을리하지 않는 경우에는 그렇지 아니한다."
0,미니 리니 숍 은 온라인 가전 유통 업체로 다양한 유통 채널을 통해 구매 대행 이 이루어집니다. 필수 정보는 배송 목적으로 제3 자 공급 업체에 제공되며 배 송 완료 후 폐기되오니 동의 와 협조 부탁드립니다.
0,고객 센터 : 070-7523-0999 운영 시간 : 평일 오전 10 시 ~ 오후 5 시 점심시간 : 오후 12 시 ~ 1 시 주말 공휴일 휴무 부재중일 경우 게시판 을 이용해주세요.
0,세탁 방식
0,건조 방식
0,세탁 코스
0,건조 코스
0,세탁 부가 기능
0,건조 부가 기능
0,ThinQ
0,고지 정보
0,제품 사양 모델명 : W20KAN
0,* 본 이미지는 실제 제품과는 전혀 다른 마케팅 용 이미지입니다. 상품의 정확한 이미지 및 상세 설명 은 본사 사이트를 통해 확인해 주시기 바랍니다.
0,기본 코스
0,"용량 색상 ( 세탁 / 건조 ) 크기 ( WxHxD) 도어 열림 시 크기 ( WxHxD) AI DD ( 무게, 의류 재질, 오염도 감지 ) 5 방향 터보 샷 6 모션 듀얼 인버터 히트 펌프 모터 형식 6 모션 적외선 센서 기본 코스"
0,클라우드 다운로드 코스
0,W20KAN
0,"빨래 추가 탈수 선택 물 온도 통 살균 콘덴서 자동 세척 통 살균 스마트 타이머 2 중 안심 필터 코스 선택 도어 디자인 UP 가전 건조 준비 디렉트 페어링 전기용품 안전 인증 번호 전자파 적합성 인증 번호 전자파 적합성 인증 번호 ( RF) 정격 전압 소비 전력 에너지 소비 효율 등급 동일 모델의 출시 연월 제조자, 수입자 제조국 크기"
0,A / S 책임자 와 전화번호
0,"세탁 23kg / 건조 20 kg 스페이스 블랙 / 스페이스 블랙 700 x 1,890 x 830 mm 700 x 1,890 x 1,406 mm"
0,O
0,DD 모터 0
0,"0 표준, 인공 지능 세탁, 이불, 알뜰 삶음, 소량 급속, 다운로드 코스"
0,"울 / 섬세, 꼼꼼 헹굼, 장마철 세탁, 땀 얼룩 제거, 컬러 케어, 한 벌 세탁, 키즈 옷, 셔츠, 교복, 조용 조용, 옷감 보호, 찬물 세탁, 아기 옷, 찌든 때, 기능성 의류, 타월, 셔츠 한 벌, 세탁 단독, 헹굼 단독, 탈수 단독"
0,"표준, 인공 지능 건조, 이불, 침구 털기, 소량 급속, 다운로드 코스"
0,"운동복, 장마철 건조, 다림질 용 건조, 강력 건조, 구 김완 화 건조, 아웃 도어 리프레시, 타월, 셔츠, 기능성 의류, 송풍, 패딩 리프레시, 선반 건조, 셔츠 한 벌, 아기 옷, 울 / 섬세, 수축 완화, 조용 조용 0"
0,"최강 / 강 / 중 / 약 / 섬세 냉수, 30,40,60,95 ℃ 0"
0,풀 터치 디스플레이 글라스 도어 0
0,"SM07003-22002 R - R - LGE - WT20N R - C - LGE - LCWB - 001 220V ~ , 60Hz 3,050 W ( 세탁 : 2,100W, 건조 : 950 W) 세탁 1 등급 / 건조 1 등급 2022 년 3 월 LG 전자 ( 주 ) 한국 700 x 1,890 x 830 mm 결함하자 등에 따른 소비자 피해에 대해서는 소비자 분쟁 해결 기준 ( 소비자 기본법 제16 조 )에 따라 보상 가능 LG 전자 서비스 센터, 1544-7777"
0,"결함하자 등에 따른 소비자 피해에 대해서는 소비자 분쟁 해결 기준 ( 소비자 기본법 제16 조 )에 따라 보상 가능 LG 전자 서비스 센터, 1544-7777"
0,"제품 이미지 및 특장점 등에는 광고 적 표현 이 포함되어 실제 제품과 차이가 있을 수 있으며, 제품 외관, 스펙 등 은 제품 성능 개선을 위해 사전 예고 없이 수정될 수 있습니다."
0,"* 해당 제품의 성능 은 사용 환경에 따라 일부 상이 할 수 있으며, 일부 자매 모델의 경우 대표 모델의 특장점 이 설명되어 있어 실제 제품과 일부 차이가 있을 수 있습니다."
0,"슈팅 배송 | Western Digital [ WD 공식 판매처 1 WD 공식 판매처 와 판매 계약을 통한 정품 만을 공급합니다. 제품 관련 CS, A / S 등 WD 고객 센터를 통해 더 빠르고 정확하게 진행할 수 있습니다. WD 공식 고객 센터 02-1800-0604"
0,바로 가기 방문하는 2 가지 방법 타 사이트 경유 접속 시 쿠폰 다운 이 제한됩니다. 바로 가기 접속을 통해서만 쿠폰 적용 가능합니다.
0,11 11 번가 쿠폰 적용 방법 01.11 번가 바로 가기 방법
0,우측 상단 바로 가기 ON 확인 비활성화 시 OFF
0,"01. 가격 표시 하단 쿠폰 받기 클릭 플 / 선크림 / 선 플루이드 / 클렌징 폼 + 증정 추가 즉시 할인 쿠폰 1,000 원 자동 적용 중 10 % 9,000 ~ 40,000"
0,이 상품 에만 중복으로 적용되는 쿠폰
0,무료 배송 지금 주문 시 내일 7/6 ( 수 ) 발송
0,> 쿠폰 할인
0,02. 11 번가 바로 가기 확인 방법
0,즉시 할인
0,상품 / 배송비 쿠폰
0,01. 상품 선택 후 쿠폰 변경 적용
0,03. 쿠폰 다운로드하기
0,쿠폰 받기
0,"- 3,100 원"
0,"- 5,460 원"
0,URL 을 직접 입력하기 ( https://www.11st.co.kr)
0,쿠폰 변경
0,로그인 회원 가입
0,OR
0,8 0
0,"04. 쿠폰 적용 및 장바구니 쿠폰, 카드 할인받기"
0,바로 가기 ON
0,"1,800 원 메이크 프렘 타임 딜 쿠폰 20 % 1,000 원 이상 구매 시 최대 10,000 원 할인"
0,모바일 App 접속
0,02. 할인 가능한 쿠폰 모두 받기
0,11
0,쿠폰 모두 받기
0,5 장
0,02. 장바구니 쿠폰 및 카드 할인 적용 ( 구매하기 클릭 후 구매 결제창에서 적용 가능 )
0,"장바구니 쿠폰 사용 가능한 쿠폰 이 없습니다. 크 카드 추가 할인 현대 카드 / BC 카드 외 3 종 최대 5,800 원 할인"
0,추가 할인되는 카드를 선택해주세요.
0,N570 NVMe SSD
0,Western Digital .
1,"↑ 놀라운 성능 최대 3,500MB / s의 뛰어난 전송 속도를 제공합니다."
0,G
0,"WD BLUE ™ SN570 NVMe "" SSD"
1,하이 엔드 SATA SSD 보다 5 배 빠른 초고속 성능 더 많은 작업을 더 빠르게 처리하세요
0,"WD BLUE "" SN570 NVMe SSD"
0,G - Technology
0,1TB.500GB.250GB
0,SOLID STATE DRIVE
1,성능의 핵심 NVMe 스토리지 더 많은 작업을 더 빠르게 처리하는 성능으로 돌아온 WD Blue SN570 NVMe SSD는 고성능 및 메인 스트림 PC를 위한 우수한 NVMe 설루션을 사용해 하이 엔드 SATA SSD 보다 성능을 5 배 더 향상시킵니다. M.22280 폼 팩터에서 최대 1TB의 대용량으로 제공되는 WD Blue SN570 NVMe SSD는 시스템에 핵심적인 성능을 발휘합니다.
0,"WD Blue "" SN570 - NVMe SSD"
